"","subject","word","context","sentence","string","Head","Hand_arm","Foot_leg","Torso","Mouth_throat"
"5404","h7obhxowgm","scale","M2_a","It was a music scale.","scale",0,0,0,0,0
"5405","h7obhxowgm","newspaper","M1_b","It was a daily newspaper.","newspaper",1,5,0,0,0
"5406","h7obhxowgm","appeal","M1_b","He had an undefinable appeal.","appeal",5,0,0,0,3
"5407","h7obhxowgm","class","M2_a","It was a boring class.","class",4,3,0,0,3
"5408","h7obhxowgm","draw","M1_a","He drew a gun.","drew",0,5,0,3,0
"5409","h7obhxowgm","poach","M1_b","She poached the bear.","poached",3,3,3,0,0
"5410","7m9efr05to","medicine","M2_b","It was veterinary medicine.","medicine",3,4,1,0,5
"5411","7m9efr05to","drain","M2_a","They drained the pool.","drained",4,2,4,3,3
"5412","7m9efr05to","chicken","M2_b","They liked the pet chicken.","chicken",0,3,0,1,3
"5413","7m9efr05to","bail","M1_b","He bailed out the defendant.","bailed",0,0,0,0,0
"5414","7m9efr05to","board","M1_b","It was the wooden board.","board",0,2,0,0,0
"5415","7m9efr05to","count","M1_b","That was the vengeful count.","count",4,4,1,0,3
"5416","7m9efr05to","scale","M2_b","It was a major scale.","scale",1,1,3,2,0
"5417","7m9efr05to","cold","M2_b","It was a common cold.","cold",2,5,5,2,5
"5418","7m9efr05to","mole","M2_b","She saw the fast mole.","mole",0,1,0,0,0
"5419","7m9efr05to","issue","M1_a","It was a sensitive issue.","issue",4,4,5,2,4
"5420","7m9efr05to","book","M1_b","He had a popular book.","book",2,5,0,0,2
"5421","7m9efr05to","poach","M1_a","She poached the deer.","poached",0,0,0,0,0
"5422","7m9efr05to","lock","M1_a","She had curly locks.","locks",3,0,0,0,0
"5423","7m9efr05to","pick","M2_a","He picked his scab.","picked",1,4,1,0,0
"5424","7m9efr05to","toast","M2_a","They toasted the host.","toasted",0,3,0,0,3
"5425","7m9efr05to","lap","M1_a","She lapped the milk.","lapped",0,0,0,0,0
"5426","7m9efr05to","fan","M2_a","They had a zealous fan.","fan",2,1,0,0,0
"5427","7m9efr05to","palm","M2_a","It was a tropical palm.","palm",1,1,0,0,0
"5428","7m9efr05to","blood","M1_a","He has coagulated blood.","blood",0,2,1,0,1
"5429","7m9efr05to","column","M1_b","It was a sports column.","column",0,0,0,0,0
"5430","7m9efr05to","design","M2_a","They liked the product design.","design",3,2,0,0,0
"5431","7m9efr05to","stall","M1_a","They stalled the truck.","stalled",2,2,0,0,2
"5432","7m9efr05to","seal","M1_b","It was a certified seal.","seal",0,0,0,0,0
"5433","7m9efr05to","hail","M1_b","They hailed a taxi.","hailed",0,0,0,0,0
"5434","7m9efr05to","mold","M2_a","It was a rubber mold.","mold",0,2,0,0,0
"5435","7m9efr05to","scene","M2_b","It was a panoramic scene.","scene",5,5,0,0,1
"5436","7m9efr05to","beam","M1_b","He saw the bright beam.","beam",2,0,0,0,0
"5437","7m9efr05to","drill","M1_b","It was a challenging drill.","drill",0,1,1,0,0
"5438","7m9efr05to","function","M1_a","It was a mathematical function.","function",3,3,2,0,0
"5439","7m9efr05to","clear","M1_a","He cleared the desk.","cleared",0,3,0,0,0
"5440","7m9efr05to","punch","M2_a","He had the strongest punch.","punch",0,5,0,0,0
"5441","7m9efr05to","pitcher","M2_b","He saw the plastic pitcher.","pitcher",0,3,0,0,3
"5442","7m9efr05to","rock","M1_a","He liked electronic rock.","rock",1,0,0,0,0
"5443","7m9efr05to","jam","M2_b","It was a paper jam.","jam",0,0,0,0,3
"5444","7m9efr05to","cell","M1_b","It was a brain cell.","cell",5,5,5,5,5
"5445","7m9efr05to","load","M2_b","She loaded the van.","loaded",0,3,0,0,0
"5446","7m9efr05to","dream","M2_a","He had a childhood dream.","dream",5,0,0,0,0
"5447","7m9efr05to","contribution","M2_b","He made a well-written contribution.","contribution",4,4,0,0,3
"5448","7m9efr05to","match","M1_a","It was a lit match.","match",0,1,0,0,0
"5449","7m9efr05to","perch","M1_b","It was a freshwater perch.","perch",0,0,0,0,0
"5450","7m9efr05to","act","M2_a","It was a magic act.","act",0,1,0,0,1
"5451","7m9efr05to","barrier","M2_b","There was a religious barrier.","barrier",5,0,0,0,4
"5452","7m9efr05to","atmosphere","M1_a","It was a tense atmosphere.","atmosphere",5,5,0,0,5
"5453","7m9efr05to","key","M2_a","It was a delete key.","key",4,3,0,0,0
"5454","7m9efr05to","ground","M1_a","He was on the firm ground.","ground",0,0,5,0,0
"5455","7m9efr05to","orange","M2_a","It was a bright orange.","orange",0,4,0,0,5
"5456","7m9efr05to","position","M1_a","He was in a distinguished position.","position",4,4,0,0,0
"5457","7m9efr05to","port","M2_a","It was a delicious port.","port",0,0,0,0,0
"5458","7m9efr05to","appeal","M1_a","He had a universal appeal.","appeal",4,0,0,0,0
"5459","7m9efr05to","racket","M1_b","That was an annoying racket.","racket",0,4,0,0,0
"5460","7m9efr05to","title","M2_a","She liked the academic title.","title",2,0,0,0,0
"5461","7m9efr05to","film","M2_a","It was a transparent film.","film",3,1,0,0,1
"5462","7m9efr05to","pen","M2_b","She penned her thoughts.","penned",0,3,0,0,0
"5463","7m9efr05to","guide","M2_a","He had a talkative guide.","guide",5,5,0,0,5
"5464","7m9efr05to","movement","M1_b","He liked the graceful movement.","movement",4,5,5,5,5
"5465","c1qygawb20","pen","M2_a","She penned her memoirs.","penned",1,5,4,2,5
"5466","c1qygawb20","term","M1_b","It was a fall term.","term",4,2,1,3,4
"5467","c1qygawb20","tip","M2_b","It was a finger tip.","tip",1,5,5,0,4
"5468","c1qygawb20","cast","M1_b","She cast a glow.","cast",0,5,1,4,5
"5469","c1qygawb20","port","M2_b","It was a sweet port.","port",3,1,0,4,5
"5470","c1qygawb20","serve","M2_a","She served a summons.","served",4,4,3,0,1
"5471","c1qygawb20","post","M2_b","It was a challenging post.","post",1,4,4,4,0
"5472","c1qygawb20","bank","M1_a","He banked the plane.","banked",0,5,0,4,4
"5473","c1qygawb20","pitcher","M2_a","He saw the glass pitcher.","pitcher",1,4,1,3,5
"5474","c1qygawb20","track","M2_a","She saw the moose tracks.","tracks",0,3,5,0,0
"5475","c1qygawb20","breakfast","M1_b","They ate a nutritious breakfast.","breakfast",0,3,0,2,5
"5476","c1qygawb20","position","M1_a","He was in a distinguished position.","position",2,5,4,4,0
"5477","c1qygawb20","tape","M2_b","He used the video tape.","tape",0,5,2,0,3
"5478","c1qygawb20","date","M2_a","It was an expiration date.","date",2,0,0,2,4
"5479","c1qygawb20","key","M2_a","It was a delete key.","key",4,5,0,0,0
"5480","c1qygawb20","intelligence","M1_b","They had innate intelligence.","intelligence",5,5,0,4,1
"5481","c1qygawb20","page","M1_b","He saw the loyal page.","page",4,3,5,2,0
"5482","c1qygawb20","fan","M2_a","They had a zealous fan.","fan",2,4,2,2,0
"5483","c1qygawb20","stay","M2_a","They stayed nearby.","stayed",2,4,5,5,0
"5484","c1qygawb20","sage","M1_a","He saw the wise sage.","sage",5,1,1,2,4
"5485","c1qygawb20","cross","M1_a","He crossed a road.","crossed",0,1,4,1,0
"5486","c1qygawb20","examination","M1_a","It was a multiple-choice examination.","examination",5,1,0,2,1
"5487","c1qygawb20","charm","M1_a","She had a devilish charm.","charm",4,4,0,3,5
"5488","c1qygawb20","call","M2_a","They called the loan.","called",0,0,0,3,5
"5489","c1qygawb20","block","M2_b","She had a writer's block.","block",5,0,0,0,2
"5490","c1qygawb20","book","M1_b","He had a popular book.","book",5,4,0,1,4
"5491","c1qygawb20","break","M2_b","He broke the promise.","broke",3,0,0,5,4
"5492","c1qygawb20","cold","M1_b","It was a freezing cold.","cold",1,5,3,0,4
"5493","c1qygawb20","tap","M1_a","He tapped the keg.","tapped",3,5,1,0,0
"5494","c1qygawb20","stall","M2_b","They stalled the pig.","stalled",1,4,4,1,1
"5495","c1qygawb20","file","M2_a","She had a nail file.","file",4,5,4,0,0
"5496","c1qygawb20","class","M1_a","It was a perceptive class.","class",5,1,0,0,1
"5497","c1qygawb20","guide","M1_b","He had a TV guide.","guide",5,3,0,0,0
"5498","c1qygawb20","chicken","M1_a","They liked the juicy chicken.","chicken",0,1,3,2,5
"5499","c1qygawb20","market","M2_b","He liked the stock market.","market",4,1,2,0,1
"5500","c1qygawb20","clip","M1_b","It was a video clip.","clip",5,2,0,0,3
"5501","c1qygawb20","fix","M2_a","They fixed the date.","fixed",5,5,0,1,3
"5502","c1qygawb20","cell","M2_a","It was a prison cell.","cell",0,2,4,2,0
"5503","c1qygawb20","palm","M1_a","It was a calloused palm.","palm",5,5,0,2,5
"5504","c1qygawb20","lock","M1_b","She had brown locks.","locks",5,3,0,1,0
"5505","c1qygawb20","panel","M2_a","It was an advisory panel.","panel",0,2,2,2,0
"5506","c1qygawb20","hail","M2_a","They hailed a friend.","hailed",2,5,1,0,3
"5507","c1qygawb20","draw","M1_a","He drew a gun.","drew",1,5,3,3,0
"5508","c1qygawb20","clog","M1_a","The dancer clogged.","clogged",3,2,5,1,0
"5509","c1qygawb20","column","M1_b","It was a sports column.","column",3,0,4,0,0
"5510","c1qygawb20","yard","M1_b","It was ten yards.","yards",3,1,5,1,0
"5511","c1qygawb20","home","M1_b","It was a childhood home.","home",2,1,2,5,3
"5512","c1qygawb20","push","M1_a","He pushed the cocaine.","pushed",4,5,1,0,3
"5513","c1qygawb20","toast","M1_b","They toasted the strudel.","toasted",3,5,0,3,4
"5514","c1qygawb20","lunch","M2_b","They liked the women's lunch.","lunch",1,3,0,3,5
"5515","c1qygawb20","issue","M1_a","It was a sensitive issue.","issue",5,2,0,5,5
"5516","c1qygawb20","stake","M2_a","He staked his name.","staked",2,5,2,5,3
"5517","c1qygawb20","check","M2_a","He checked the alibi.","checked",5,4,2,2,0
"5518","c1qygawb20","mold","M2_a","It was a rubber mold.","mold",5,4,2,1,2
"5519","bd5opdd8p4","medicine","M1_b","It was prescription medicine.","medicine",1,3,0,3,5
"5520","bd5opdd8p4","movement","M1_b","He liked the graceful movement.","movement",1,5,4,4,0
"5521","bd5opdd8p4","guide","M1_a","He had an assembly guide.","guide",5,4,3,3,1
"5522","bd5opdd8p4","book","M1_b","He had a popular book.","book",2,5,0,3,0
"5523","bd5opdd8p4","examination","M1_b","It was a difficult examination.","examination",5,3,1,2,0
"5524","bd5opdd8p4","barrier","M1_a","There was a police barrier.","barrier",1,3,3,5,0
"5525","bd5opdd8p4","clip","M2_b","It was a metal clip.","clip",1,5,0,0,0
"5526","bd5opdd8p4","mold","M2_b","It was a clay mold.","mold",0,5,0,2,0
"5527","bd5opdd8p4","lunch","M2_b","They liked the women's lunch.","lunch",3,3,0,2,5
"5528","bd5opdd8p4","track","M1_a","She saw the train tracks.","tracks",5,0,2,0,0
"5529","bd5opdd8p4","run","M2_a","She ran the shop.","ran",3,3,5,3,2
"5530","bd5opdd8p4","class","M2_b","It was a stimulating class.","class",5,0,0,2,2
"5531","bd5opdd8p4","degree","M1_b","It was about fifty degrees.","degrees",4,4,3,4,3
"5532","bd5opdd8p4","clear","M1_b","He cleared the shelf.","cleared",0,5,0,3,0
"5533","bd5opdd8p4","position","M2_a","He was in a fetal position.","position",0,3,5,4,0
"5534","bd5opdd8p4","bat","M1_b","He saw a fruit bat.","bat",5,2,1,1,0
"5535","bd5opdd8p4","seal","M2_a","It was a circus seal.","seal",4,4,0,2,0
"5536","bd5opdd8p4","term","M2_a","It was a legal term.","term",5,3,1,1,4
"5537","bd5opdd8p4","home","M1_a","It was a summer home.","home",5,2,3,3,0
"5538","bd5opdd8p4","blood","M1_a","He has coagulated blood.","blood",0,5,5,5,0
"5539","bd5opdd8p4","tape","M2_b","He used the video tape.","tape",4,5,0,3,0
"5540","bd5opdd8p4","act","M1_a","It was a desperate act.","act",4,4,3,4,3
"5541","bd5opdd8p4","stake","M1_b","He staked his tent.","staked",2,5,5,3,0
"5542","bd5opdd8p4","course","M2_a","It was a charted course.","course",5,3,3,2,0
"5543","bd5opdd8p4","mole","M1_b","She saw the raised mole.","mole",5,3,3,3,0
"5544","bd5opdd8p4","cell","M1_b","It was a brain cell.","cell",5,1,1,0,0
"5545","bd5opdd8p4","message","M1_b","There was a computer message.","message",5,3,0,1,0
"5546","bd5opdd8p4","sage","M1_a","He saw the wise sage.","sage",2,3,4,4,1
"5547","bd5opdd8p4","passage","M1_a","It was a secret passage.","passage",4,3,4,3,2
"5548","bd5opdd8p4","sing","M2_a","The bird sang.","sang",1,0,1,2,5
"5549","bd5opdd8p4","load","M1_b","She loaded the rifle.","loaded",3,5,2,3,0
"5550","bd5opdd8p4","count","M2_b","That was the correct count.","count",5,2,0,0,2
"5551","bd5opdd8p4","dream","M2_a","He had a childhood dream.","dream",5,3,2,2,1
"5552","bd5opdd8p4","lamb","M2_b","They liked the friendly lamb.","lamb",4,0,3,5,3
"5553","bd5opdd8p4","push","M1_b","He pushed the drugs.","pushed",3,5,0,4,0
"5554","bd5opdd8p4","ground","M1_b","He was on the frozen ground.","ground",5,3,4,4,0
"5555","bd5opdd8p4","stay","M1_a","They stayed wet.","stayed",0,3,3,3,0
"5556","bd5opdd8p4","film","M1_a","It was an action film.","film",5,3,0,2,1
"5557","bd5opdd8p4","file","M1_a","She had a text file.","file",5,2,0,2,0
"5558","bd5opdd8p4","punch","M1_a","He had the alcoholic punch.","punch",4,2,0,3,5
"5559","bd5opdd8p4","pen","M2_a","She penned her memoirs.","penned",4,4,0,2,2
"5560","bd5opdd8p4","tip","M2_b","It was a finger tip.","tip",4,5,0,0,0
"5561","bd5opdd8p4","design","M2_a","They liked the product design.","design",5,2,0,2,0
"5562","bd5opdd8p4","tap","M2_b","He tapped the drums.","tapped",3,4,4,1,1
"5563","bd5opdd8p4","bank","M2_b","He banked the cash.","banked",3,3,0,0,0
"5564","bd5opdd8p4","dinner","M2_b","They liked the anniversary dinner.","dinner",4,4,1,2,5
"5565","bd5opdd8p4","board","M2_b","It was the school board.","board",4,3,1,0,4
"5566","bd5opdd8p4","guard","M1_b","They liked the security guard.","guard",4,3,1,2,2
"5567","bd5opdd8p4","tick","M1_b","It was an audible tick.","tick",5,2,1,0,5
"5568","bd5opdd8p4","cross","M1_b","He crossed a room.","crossed",3,2,5,4,0
"5569","bd5opdd8p4","pitcher","M2_a","He saw the glass pitcher.","pitcher",3,4,1,3,0
"5570","bd5opdd8p4","key","M1_a","It was a duplicate key.","key",4,5,0,0,2
"5571","bd5opdd8p4","charm","M1_b","She had a natural charm.","charm",5,2,3,3,4
"5572","bd5opdd8p4","breakfast","M2_a","They ate a family breakfast.","breakfast",3,4,0,2,5
"5573","ktp55ml7rt","block","M2_b","She had a writer's block.","block",5,3,0,2,4
"5574","ktp55ml7rt","run","M2_b","She ran the company.","ran",4,5,1,3,4
"5575","ktp55ml7rt","cause","M2_b","It was a primary cause.","cause",0,3,1,3,4
"5576","ktp55ml7rt","book","M1_a","He had a best-selling book.","book",5,3,0,1,4
"5577","ktp55ml7rt","newspaper","M2_a","It was a faded newspaper.","newspaper",4,4,0,1,4
"5578","ktp55ml7rt","drain","M2_b","They drained the pond.","drained",3,4,4,1,3
"5579","ktp55ml7rt","pitcher","M1_b","He saw the right-handed pitcher.","pitcher",2,5,0,1,5
"5580","ktp55ml7rt","dinner","M1_b","They liked the light dinner.","dinner",1,4,0,2,5
"5581","ktp55ml7rt","poach","M1_a","She poached the deer.","poached",2,5,0,3,5
"5582","ktp55ml7rt","lock","M2_a","She had window locks.","locks",5,2,0,0,1
"5583","ktp55ml7rt","issue","M2_b","It was a special issue.","issue",3,0,0,1,0
"5584","ktp55ml7rt","degree","M2_b","It was about college degrees.","degrees",5,3,0,0,1
"5585","ktp55ml7rt","medicine","M2_a","It was orthopedic medicine.","medicine",5,1,0,2,5
"5586","ktp55ml7rt","spill","M1_b","He spilled the flour.","spilled",2,4,0,3,3
"5587","ktp55ml7rt","mold","M2_a","It was a rubber mold.","mold",0,4,0,0,2
"5588","ktp55ml7rt","ground","M2_b","He was on the parade ground.","ground",2,2,5,0,1
"5589","ktp55ml7rt","clear","M2_b","He cleared the road.","cleared",4,5,3,3,0
"5590","ktp55ml7rt","cell","M1_b","It was a brain cell.","cell",4,1,0,0,3
"5591","ktp55ml7rt","tape","M2_b","He used the video tape.","tape",0,4,1,2,1
"5592","ktp55ml7rt","lamb","M2_b","They liked the friendly lamb.","lamb",2,4,1,0,0
"5593","ktp55ml7rt","cape","M2_b","It was an island cape.","cape",4,0,0,1,1
"5594","ktp55ml7rt","bail","M1_a","He bailed out the prisoner.","bailed",4,5,0,1,5
"5595","ktp55ml7rt","file","M2_a","She had a nail file.","file",1,5,5,0,1
"5596","ktp55ml7rt","barrier","M2_b","There was a religious barrier.","barrier",3,4,4,1,4
"5597","ktp55ml7rt","term","M2_a","It was a legal term.","term",5,2,0,1,0
"5598","ktp55ml7rt","orange","M2_b","It was a reddish orange.","orange",2,4,1,1,3
"5599","ktp55ml7rt","stake","M2_b","He staked his claim.","staked",1,1,4,1,4
"5600","ktp55ml7rt","atmosphere","M1_a","It was a tense atmosphere.","atmosphere",5,2,2,4,2
"5601","ktp55ml7rt","act","M2_a","It was a magic act.","act",1,4,4,3,1
"5602","ktp55ml7rt","racket","M2_a","That was a badminton racket.","racket",1,3,1,3,5
"5603","ktp55ml7rt","function","M2_a","It was a social function.","function",5,3,1,1,1
"5604","ktp55ml7rt","key","M2_a","It was a delete key.","key",1,4,1,2,0
"5605","ktp55ml7rt","board","M1_b","It was the wooden board.","board",4,1,4,3,0
"5606","ktp55ml7rt","class","M1_b","It was a misbehaving class.","class",5,4,1,1,3
"5607","ktp55ml7rt","lunch","M2_b","They liked the women's lunch.","lunch",2,1,4,1,5
"5608","ktp55ml7rt","jam","M1_b","It was a peach jam.","jam",2,3,0,1,5
"5609","ktp55ml7rt","bank","M2_b","He banked the cash.","banked",4,4,0,2,2
"5610","ktp55ml7rt","band","M2_a","It was a jazz band.","band",4,4,1,1,3
"5611","ktp55ml7rt","intelligence","M2_b","They had military intelligence.","intelligence",4,2,2,1,2
"5612","ktp55ml7rt","stay","M2_b","They stayed overnight.","stayed",3,1,4,3,2
"5613","ktp55ml7rt","break","M2_a","He broke the law.","broke",2,4,1,3,2
"5614","ktp55ml7rt","appeal","M2_b","He had a pending appeal.","appeal",3,1,2,1,0
"5615","ktp55ml7rt","rock","M1_a","He liked electronic rock.","rock",1,1,0,2,1
"5616","ktp55ml7rt","foundation","M2_a","It was a wooden foundation.","foundation",1,3,4,2,2
"5617","ktp55ml7rt","beam","M1_b","He saw the bright beam.","beam",5,3,0,2,1
"5618","ktp55ml7rt","contribution","M1_a","He made a charitable contribution.","contribution",4,4,4,1,3
"5619","ktp55ml7rt","passage","M1_b","It was a narrow passage.","passage",4,2,2,2,4
"5620","ktp55ml7rt","tip","M1_a","It was a generous tip.","tip",3,2,2,1,2
"5621","ktp55ml7rt","tick","M2_a","It was a parasitic tick.","tick",3,4,4,3,1
"5622","ktp55ml7rt","dream","M2_b","He had a career dream.","dream",4,2,2,1,3
"5623","ktp55ml7rt","match","M2_a","It was a soccer match.","match",4,4,4,2,3
"5624","ktp55ml7rt","call","M2_b","They called the debt.","called",4,4,1,1,4
"5625","ktp55ml7rt","mole","M2_a","She saw the cute mole.","mole",2,1,1,1,0
"5626","ktp55ml7rt","port","M1_a","It was a windy port.","port",3,4,2,1,4
"5627","r5ebpsjjgf","stall","M1_a","They stalled the truck.","stalled",0,0,0,0,0
"5628","r5ebpsjjgf","cause","M1_a","It was a worthy cause.","cause",0,0,0,0,4
"5629","r5ebpsjjgf","clear","M1_a","He cleared the desk.","cleared",0,5,2,3,0
"5630","r5ebpsjjgf","lap","M1_a","She lapped the milk.","lapped",0,5,0,0,0
"5631","r5ebpsjjgf","chicken","M2_a","They liked the clucking chicken.","chicken",0,5,0,0,5
"5632","r5ebpsjjgf","sing","M1_a","The girl sang.","sang",2,0,0,0,5
"5633","r5ebpsjjgf","film","M1_b","It was a censored film.","film",5,0,0,4,0
"5634","r5ebpsjjgf","cross","M1_b","He crossed a room.","crossed",0,3,3,0,0
"5635","r5ebpsjjgf","home","M2_b","It was a nursing home.","home",4,5,5,0,5
"5636","r5ebpsjjgf","draw","M2_b","They drew a picture.","drew",5,5,0,3,0
"5637","r5ebpsjjgf","hail","M2_a","They hailed a friend.","hailed",3,0,0,0,5
"5638","r5ebpsjjgf","tick","M1_b","It was an audible tick.","tick",0,5,0,0,0
"5639","r5ebpsjjgf","bail","M2_b","He bailed out the liquid.","bailed",0,5,3,3,0
"5640","r5ebpsjjgf","panel","M1_a","It was a control panel.","panel",5,3,3,3,5
"5641","r5ebpsjjgf","file","M1_a","She had a text file.","file",4,5,0,0,0
"5642","r5ebpsjjgf","check","M1_a","He checked the engine.","checked",5,5,5,0,0
"5643","r5ebpsjjgf","intelligence","M1_a","They had natural intelligence.","intelligence",5,0,0,2,3
"5644","r5ebpsjjgf","beam","M1_b","He saw the bright beam.","beam",3,0,0,0,0
